Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
459e6503-c919-3aab-802a-3f489c576c98,0b56c34e-ed76-3f53-a8e9-c5dda0dd1203,Beatrice15 Eichmann909,F,GENERAL PRACTICE,6 HUGHES,IRVINE,CA,926182060,33.65164735,-117.71597084956113,90,0
06b2e30c-e6b9-3804-ab74-d4bca9b2b575,7b55a556-bef2-3c22-9ecb-9808caaea8ed,Gregg522 Willms744,M,GENERAL PRACTICE,2701 S BRISTOL ST,SANTA ANA,CA,927046201,33.7109311,-117.884387,2,0
334e4329-ead9-3d40-9514-7766a6ece31c,05bee0b4-a554-3900-8dba-a07818ac6e64,Cristina921 Armendáriz135,F,GENERAL PRACTICE,221 VENTURA BLVD STE 126,OXNARD,CA,930360277,34.231422016483116,-119.17139843868135,4,0
50f043f0-8e05-3ee2-99a4-4af67528cafd,61f04fe4-d1a1-3fe2-bbfa-08cabaeab02e,Amparo58 Hayes766,F,GENERAL PRACTICE,150 PIONEER LN,BISHOP,CA,935142599,37.362089,-118.40602408099701,2,0
1e18f4bf-d827-316c-970c-068adfc29045,47864272-35e0-3f92-acaa-f6667c2c346b,José Luis472 Sánchez310,M,GENERAL PRACTICE,4150 PATTERSON ROAD,RIVERBANK,CA,953679536,37.73255134228188,-120.91984477181208,67,0
0f89f7f1-8ea1-3142-a418-12c71b910179,03027b60-e8dd-351e-99a5-1d3e443b2417,Clifford177 Bahringer146,M,GENERAL PRACTICE,3705 MISSION BLVD,SAN DIEGO,CA,921097104,32.782725,-117.25241,31,0
5ac00d9c-f1e1-33ab-882e-98698a70eaa8,b862c2ad-5693-325f-96b7-e98386adc68f,Joaquín233 Cedillo160,M,GENERAL PRACTICE,2320 WOOLSEY ST STE 201,BERKELEY,CA,947051975,37.852782857142856,-122.26094028571428,48,0
d2acb04e-08b0-36cf-aeae-676dce213d39,e023ae15-cae6-369f-a73c-d2b71bd22e0b,Rob341 Robel940,M,GENERAL PRACTICE,8610 S SEPULVEDA BLVD STE 104,LOS ANGELES,CA,900454009,33.95960728205858,-118.39640299002464,66,0
fdb55673-aea4-38d5-a989-03f80a6090ee,0a94f8e3-f3da-3e84-a802-cd7d12466c28,María Cristina383 Gamboa193,F,GENERAL PRACTICE,1415 ROSS AVENUE,EL CENTRO,CA,922434306,32.780552400000005,-115.56852244658454,3,0
949a0ef6-9bd1-3ae1-a000-e7d8677a5037,be457956-2556-34b1-b3e1-c06726fb7547,Olivia294 Casas271,F,GENERAL PRACTICE,4448 YORK BOULEVARD,LOS ANGELES,CA,900413328,34.12382214285714,-118.21957012244899,29,0
6a5e521b-f78c-352e-808a-bfffabce8f99,58446c37-3195-3923-9201-9caf4752f200,Alan320 Rowe323,M,GENERAL PRACTICE,16838 CLARK ST STE C,ENCINO,CA,913165209,34.168673734693876,-118.49995889795919,13,0
0fdc5ca9-324d-34e5-a5e4-b299af2fa6c7,ffdd42b6-001e-3e3d-b5df-06cda2dce4eb,Giuseppe872 Senger904,M,GENERAL PRACTICE,11507 OXNARD ST,NORTH HOLLYWOOD,CA,916064186,34.179495,-118.38294936842105,104,0
1660921c-f160-33e4-98d5-ee9bec2a6fab,6c5faa48-ce77-3f49-a67c-c95b8c45a729,Norma469 Chavarría957,F,GENERAL PRACTICE,2415 W VINE ST STE 105,LODI,CA,952423731,38.1301968,-121.2724473,40,0
0edd0b87-41bc-3b86-ae0b-afecfbd21d91,ff93a79e-b3f2-3f36-8e05-c19b788d3e91,Mayra756 Rodriguez71,F,GENERAL PRACTICE,5900 STATE FARM DRIVE  SUITE 200,ROHNERT PARK,CA,949282149,38.3538888,-122.70656830027599,80,0
6ea34223-12ba-3741-9424-5a0658ebc05f,0d34eb8c-c190-3618-977b-6057dae2b676,Carlos172 Cazares77,M,GENERAL PRACTICE,3102 E HIGHLAND AVE,PATTON,CA,923697813,34.1358439,-117.2239298,5,0
642369ad-0d75-3730-b7da-777ec64d1353,97eda582-55fa-302b-9b3d-2103a6aac056,Devon268 Rau926,M,GENERAL PRACTICE,6325 TOPANGA CANYON BLVD,WOODLAND HILLS,CA,913672033,34.168021,-118.6057637,82,0
06cda923-4eb2-3a3d-b176-f0dd9bdf9957,bcbd3a45-5338-327d-a35c-a9582a08ec1a,Aliza77 Wyman904,F,GENERAL PRACTICE,4448 AMBROSE AVE,LOS ANGELES,CA,900272115,34.10987804081633,-118.28631318367347,52,0
87bfcaa9-7d6b-30f0-a278-3ed15248dea0,dbbc5a45-af78-3aec-a0b3-d779cf9c325e,Rob341 Larson43,M,GENERAL PRACTICE,35470 WHITEWOOD RD,MURRIETA,CA,925632415,33.61052474534199,-117.16275562852013,10,0
15ee5eeb-a83d-3710-b979-a06fa9f2f375,00c2ead7-d0ec-3ede-80aa-d9a2ea63c04e,Jamal145 Raynor401,M,GENERAL PRACTICE,1580 VALENCIA ST STE 506,SAN FRANCISCO,CA,941104418,37.747179,-122.42029195652174,32,0
70fd7bbd-d16f-3881-a91c-fe1a12524a2b,2b3ab62c-507f-3430-91a4-38197f897a47,Otto672 Osinski784,M,GENERAL PRACTICE,115 PIRIE RD,OJAI,CA,930233100,34.443175,-119.2656178,72,0
97bb0907-0438-31a1-8d17-2ed6dfe4552a,7c2cfec3-975e-3ca9-b3e9-1391699d5577,Agripina633 Lindgren255,F,GENERAL PRACTICE,16770 LAKESHORE DR STE G,LAKE ELSINORE,CA,925304953,33.68572970647438,-117.36834607185713,65,0
38605d41-aa39-30a5-9c4c-38985809e618,1d1e4731-0dd0-321f-9d33-08fde9a2db97,Ned189 Welch179,M,GENERAL PRACTICE,1370 VALLEY VISTA DR STE 200,DIAMOND BAR,CA,917653921,33.99852215808229,-117.83560985541294,92,0
fac2864c-2b9d-3a0d-a4ae-2818b1045282,0d5b9e64-602f-3dbd-bb76-11cb8fdcb950,Ester635 Méndez913,F,GENERAL PRACTICE,901 OLIVE DR,BAKERSFIELD,CA,933084137,35.41143235,-119.039665060794,2,0
056ba414-30e3-3696-8827-3696ba41f317,85f4f85d-e3e2-3765-a6a9-d0980b160664,Garth972 Mueller846,M,GENERAL PRACTICE,2500 ALHAMBRA AVENUE,MARTINEZ,CA,945533156,38.0066652,-122.13250717569375,2,0
9a0d734b-1bb9-3521-9776-87b9838d6a48,e77d0bae-f47d-3a2d-9a9f-23b653d8e7fd,Al123 Bednar518,M,GENERAL PRACTICE,740 E ALMOND AVE,MADERA,CA,936375753,36.945418262706106,-120.05007086043322,33,0
8dc97aba-ff13-32f2-8ec3-6086d1f748bb,4b31608c-e0ef-3edb-8199-5a7e962f112b,Darlene91 Collier206,F,GENERAL PRACTICE,2101 ALEXIAN DRIVE,SAN JOSE,CA,951161901,37.359658,-121.848384,51,0
99ae74e1-8be9-316b-8d78-58213052bc9f,e4f922eb-a9c2-3360-b57e-ef988c9cb5cf,Patrick786 McCullough561,M,GENERAL PRACTICE,416 W LAS TUNAS DR,SAN GABRIEL,CA,917761133,34.102044,-118.1046952,128,0
17012190-4d49-3f04-a0a4-105246a102ab,6adac30c-2eb8-38d9-a056-1ce6796a5751,Lauri399 Keebler762,F,GENERAL PRACTICE,134 GRAPEVINE ROAD,VISTA,CA,920834004,33.19140845,-117.27550466584302,29,0
2285b17a-0680-39e5-ba99-e9d143617c30,ab2bb49c-4a52-36f3-bcd9-485d0a640459,Rhett759 Treutel973,M,GENERAL PRACTICE,1030 INTERNATIONAL BLVD,OAKLAND,CA,946063730,37.79190076041537,-122.24931686722736,62,0
ecbd8d2d-e95f-36c5-ae84-be5b3a85e17b,c809220f-61c4-3b0c-8523-9522a334917b,Roxanna261 Lemke654,F,GENERAL PRACTICE,400 EVELYN AVE. ST. 107,ALBANY,CA,947061350,37.88687,-122.2977475,90,0
610b6e20-810d-3bcf-aa11-d216378e24a4,77814f52-1197-3a78-b960-4f8aeeb5819f,Russell422 Koelpin146,F,GENERAL PRACTICE,2452 FENTON STREET,CHULA VISTA,CA,919144552,32.6513106,-116.9560406,118,0
dd1174eb-127a-3f88-a3fc-c541bbd87847,091acde2-f79b-3928-b7f4-7542134d287f,Dylan44 Robel940,M,GENERAL PRACTICE,14148 FRANCISQUITO AVENUE,BALDWIN PARK,CA,917066120,34.06255465,-117.96774447903846,4,0
d479b080-4999-321a-a7e5-8ef33da9dc3f,8b1958d1-2f01-3d7e-bf66-be0ad592b0f7,Claudine313 Cronin387,F,GENERAL PRACTICE,58375 29 PALMS HWY,YUCCA VALLEY,CA,922845813,34.1236205,-116.4139839,42,0
3b11da33-b06b-34b8-8692-50149147030a,3d62dd45-5b98-3611-b8b2-66c9e1f54218,Ernesto186 Cisneros174,M,GENERAL PRACTICE,432 S BREA BLVD,BREA,CA,928215301,33.91372666641232,-117.90173441926656,40,0
0425e3d1-06b2-35e5-9a0a-e4c97f0a08bd,06966083-a2e5-3a54-b1e9-4600fc4df885,Lamar193 Terry864,M,GENERAL PRACTICE,2325 OCEAN AVE STE 1,SAN FRANCISCO,CA,941272605,37.7294559,-122.46879167319977,88,0
64a80e40-061f-358c-bd54-72a9c9983409,ebe563c4-1ed4-31f7-8308-6cc8b9ffb785,Tamatha836 Breitenberg711,F,GENERAL PRACTICE,7910 ATLANTIC AVE STE M,CUDAHY,CA,902015774,33.96304206662907,-118.18618939424056,51,0
305e0c61-cfa3-3bd1-ac3b-36a3bd4718dc,5e53aefe-3ce9-3ca9-94d4-8581c06c4cde,Eugenia832 Kirlin939,F,GENERAL PRACTICE,1100 MAGELLAN DR,TEHACHAPI,CA,935611380,35.147534050000004,-118.45088619730126,4,0
82b5849d-792f-38a1-99f3-164d0adf7626,f276c24d-af57-39dc-97f7-d9c81c222f4e,Melonie209 Towne435,F,GENERAL PRACTICE,2101 GRANGER AVENUE  SUITE 101A,NATIONAL CITY,CA,919506208,32.6726889,-117.0737189,150,0
d767e311-6649-3a38-b2fb-47ce8d18ee63,0f548237-48b6-3570-b946-fd36f6a9121a,María Teresa440 Olvera69,F,GENERAL PRACTICE,525 MELISSA AVE STE A,BARSTOW,CA,923113057,34.89418737806143,-117.01714467592642,30,0
7427daa8-295e-388e-bcbb-6816288e710c,f9bb36cf-4473-328a-9693-c9c0cbbb0be6,Alethia102 O'Reilly797,F,GENERAL PRACTICE,25172 RYE CANYON RD,VALENCIA,CA,91355,34.4304296,-118.5889518,77,0
e772635f-018f-315e-978d-6dbd8e92297d,19c2d10d-7c30-30e3-bbac-3dd8f9a756c4,Chris95 Nolan344,F,GENERAL PRACTICE,1300 AVENIDA VISTA HERMOSA STE 250,SAN CLEMENTE,CA,926736355,33.458493950000005,-117.59264782145078,142,0
a7997791-618f-3370-9bfe-5c2078a051f1,5075dca6-f7b1-3aec-8f27-2d7348e6fadb,Roberto515 Rolón954,M,GENERAL PRACTICE,9395 MAGNOLIA AVE,RIVERSIDE,CA,925033747,33.921569285714284,-117.44461757142857,29,0
a79cfe7f-8738-3923-92aa-2d41b98956e3,4f25649e-bd6b-3b0b-a8fb-a44cfe2e6612,Bettyann83 Ziemann98,F,GENERAL PRACTICE,21545 CENTRE POINTE PKWY,SANTA CLARITA,CA,913502947,34.41359036068239,-118.51434485673248,41,0
1e72626d-7ff3-3770-b585-9d1983bc885b,7e7e0fc8-afbb-38c5-9c4e-e5a15f8f7828,José Eduardo181 Madrigal893,M,GENERAL PRACTICE,2333 BUCHANAN STREET,SAN FRANCISCO,CA,941152328,37.79050015,-122.43230860491363,5,0
2b12fa00-c4c0-3e47-80ba-7be94c680183,e9deba8c-dd8f-37f4-ae87-09aa7a42ab9c,Mateo562 Escobedo608,M,GENERAL PRACTICE,4619 N ROSEMEAD BLVD,ROSEMEAD,CA,917701478,34.0901852,-118.0733773,6,0
db5607c4-2628-3387-b49b-8606f6973a7d,aa1dc9a7-aa4b-340e-a96b-5428a335f799,Thanh759 Cartwright189,M,GENERAL PRACTICE,222 W 39TH AVE,SAN MATEO,CA,944034364,37.530903949999995,-122.30020860349521,4,0
03cf532f-0d03-323f-adc1-7dc8fa7f5336,30ae9adb-a272-3c08-9ffd-52cf13505975,Oswaldo857 Greenholt190,M,GENERAL PRACTICE,4870 BARRANCA PKWY,IRVINE,CA,926041741,33.675614350000004,-117.7964082,54,0
87f417d0-32a4-3c83-880e-e13a9319218e,2245b1ad-aa9a-3adf-9d4a-1fa425f6841d,Monte325 Nolan344,M,GENERAL PRACTICE,4060 4TH AVE,SAN DIEGO,CA,921032121,32.751088,-117.161956,39,0
74dff970-bab1-385e-bd25-656a43fe6234,d16486c8-a664-3b7e-82b0-5251d5118e86,Ariadna374 Rivera179,F,GENERAL PRACTICE,209 SEBASTIAN DR,REDWOOD CITY,CA,940623148,37.4863239,-122.232523,31,0
7d058c25-e4f5-3caf-a81d-a04127da2219,ea6dda29-6b69-3f98-b32b-64f0448a3fe5,Hector463 Boyer713,M,GENERAL PRACTICE,500 DOYLE PARK DR,PETALUMA,CA,949546655,38.2325829,-122.636465,17,0
f6445042-6c70-3def-8193-7955652fdb73,167dce22-c365-3206-9b53-39a219c0a6ec,Karry11 Emard19,F,GENERAL PRACTICE,10225 AUSTIN DR,SPRING VALLEY,CA,919781521,32.7303,-116.970849,2,0
2993edd4-3075-33cc-bd8b-aa164fbe9533,75e3b2c4-9343-3302-b133-40e321589a5f,Patricio639 Colunga237,M,GENERAL PRACTICE,556 MOWRY AVE,FREMONT,CA,945367612,37.567063,-121.97279928531911,41,0
2f0704ce-b243-399d-a6d7-6598a3f4df22,68caee62-ad35-3c36-b1a3-814746c7a305,Melynda458 Dare640,F,GENERAL PRACTICE,10104 SAN PABLO AVE,EL CERRITO,CA,945303510,37.90249075,-122.30317959544013,260,0
cf7dc8df-0cd5-3249-9db1-039f63e4e31e,85ab9a6c-4514-3e51-9f3b-3e539bea8fe2,Vanetta255 Hand679,F,GENERAL PRACTICE,1551 BISHOP ST,SAN LUIS OBISPO,CA,934014661,35.2740881981982,-120.64641892792793,54,0
974915b1-0320-36ff-9e57-cf39a1273e3a,11022c9e-71a1-3317-a530-3b72df2bd28c,Angelic427 Bayer639,F,GENERAL PRACTICE,5189 HOSPITAL RD,MARIPOSA,CA,953389524,37.50042955,-119.97767854300642,36,0
828ff81e-5d50-38b6-a341-008c4ba67479,180a4722-fcdd-3dc2-a936-04cae2eeb57e,Johanne551 Volkman526,F,GENERAL PRACTICE,2011 LITTLE ORCHARD ST,SAN JOSE,CA,951251031,37.3036101,-121.8706479,77,0
f7cbf04b-fa31-358d-b90f-c3d520eb90bc,4b43a58b-64e2-33b0-9390-3bde701f151e,Enrique929 Hoeger474,M,GENERAL PRACTICE,7880 WREN AVE.,GILROY,CA,950207802,37.0098711,-121.586126,68,0
21f75f22-a6b6-38cc-9093-d6732cfce7d7,69e9f6aa-2a70-3caf-a517-15b1e54acecc,Elisa944 Santana368,F,GENERAL PRACTICE,11888 BARTLETT AVE,ADELANTO,CA,923011709,34.57934613424811,-117.40541520063005,146,0
271c5087-2a78-3e43-b3e7-ef30ff35c8e4,de5191e4-d29f-3553-b1b7-940bffd29799,Fredrick998 Sauer652,M,GENERAL PRACTICE,2705 S DIAMOND BAR BLVD STE 100,DIAMOND BAR,CA,917653557,34.0286226,-117.8103367,64,0
e8343f7d-d88a-392d-8a89-bcdfe5bbd4a9,2fe3b9fa-16d8-31f2-b22f-93990b0b1c0c,Arnetta705 Feest103,F,GENERAL PRACTICE,2255 YGNACIO VALLEY RD STE T,WALNUT CREEK,CA,945983343,37.9220791,-122.03006657111824,32,0
3711e069-1251-3905-b53e-9a0952707f46,b86cd0cc-1849-3f23-9c9d-cbff269c8650,Alan320 Hermann103,M,GENERAL PRACTICE,9239 CAMPO RD STE A,SPRING VALLEY,CA,919771122,32.75019,-116.998135,71,0
f3aff294-45de-35ca-9635-7e06275901e8,792973a9-1572-3b30-85aa-54600095f474,Cliff504 Kohler843,M,GENERAL PRACTICE,1510 N LAFAYETTE AVE,FRESNO,CA,937281100,36.76314621098665,-119.83772064456812,28,0
3092457d-7f0a-3cf0-bb67-b8e7763ad914,5b687010-3395-308e-9cea-91913ec9cccd,Vanita165 Bartell116,F,GENERAL PRACTICE,200 WEST ARBOR DRIVE,SAN DIEGO,CA,921039000,32.75531155,-117.16552466018484,9,0
225ff8b4-38d0-37fd-bf1a-cc61501a7b59,18cac549-ef16-3f77-8e47-3a4f55d209e7,Letty680 Steuber698,F,GENERAL PRACTICE,9209 COLIMA RD STE 4400,WHITTIER,CA,906051823,33.9443558,-118.0100062,64,0
c13eebe7-ec85-3ade-9a04-9d161bd3d649,4f273622-e870-367f-9664-fa630060c08d,Juan88 Garay400,M,GENERAL PRACTICE,2222 19TH STREET,BAKERSFIELD,CA,933013609,35.37635167346939,-119.02735328571428,53,0
1fa50cdb-0ef2-340a-bc80-0d699559d846,a161bcf8-d890-3ac9-afa9-479fcea1a56c,Marco Antonio298 Santillán790,M,GENERAL PRACTICE,1377 S GRAND AVE,GLENDORA,CA,917405047,34.1150560239161,-117.87246104049666,49,0
26945878-b341-339c-b62f-da19e83bad1d,aeac89e6-ebbc-32b1-ad1e-5521067fdc98,Timoteo39 Guajardo157,M,GENERAL PRACTICE,869 N CHERRY ST,TULARE,CA,932742207,36.22060932525642,-119.33748565878578,2,0
5974a645-51f5-3fec-a4be-59acb941bcc2,cd785124-5407-3b07-a2b2-a9ff07aaf519,Zachery872 Rau926,M,GENERAL PRACTICE,5620 WILBUR AVE STE 207,TARZANA,CA,913561309,34.17398820408163,-118.54443420408163,4,0
cfeca59f-ccd7-3e97-b3ce-8a5324b5ee47,fdb0a557-eb0e-3747-a7a7-f0d1acc06486,Olivia294 Valdez992,F,GENERAL PRACTICE,3533 W. PICO BOULEVARD,LOS ANGELES,CA,900194534,34.047253786575084,-118.31934587438825,88,0
42616f6f-00db-3db5-9919-9ca98bca2db6,278fef70-931b-3752-af5c-593bceb7e69c,Olevia458 Hermiston71,F,GENERAL PRACTICE,26501 AVENUE 140,PORTERVILLE,CA,932579109,36.039775649999996,-118.98417712745274,2,0
6794d643-1b67-3778-a2f3-47361b483db7,073a1949-5015-39b2-8065-e302880b3634,Ross213 Schuster709,M,GENERAL PRACTICE,7862 FIRESTONE BLVD,DOWNEY,CA,902414221,33.944289612996315,-118.1410307858761,30,0
7c2c3292-e0a5-359f-a478-85a1a051b856,599466e7-8782-304c-8a74-8d913160e83c,Jame231 Koepp521,M,GENERAL PRACTICE,20540 E ARROW HWY STE A,COVINA,CA,917241200,34.106234,-117.8725551,66,0
22ec7e42-f352-3fce-b3d2-fea876e21233,8c1691cf-ac9e-397b-8b77-0cb38355c041,Raymond398 Schuster709,M,GENERAL PRACTICE,1401 SOUTH GRAND AVE,LOS ANGELES,CA,900153070,34.03796115,-118.26580169987598,20,0
b87777be-aa5c-393e-ae96-c9f44fc69bfc,d56cdfba-7642-3fae-809c-5c8a6c13f1f2,Daren950 Hand679,M,GENERAL PRACTICE,1550 E WASHINGTON ST,COLTON,CA,923244624,34.048330235946985,-117.30092461617765,64,0
24cbc336-1377-3d5d-b8b8-d9087b9d0aac,5b8c72a5-1330-337e-9f2c-e01f396cd050,Selena146 Zemlak964,F,GENERAL PRACTICE,895 W VALLEY BLVD,COLTON,CA,923242001,34.0739016,-117.3136547,63,0
253221f3-b32e-3ebe-847f-c73924214a8d,71ee880e-cb21-3114-a76a-37e5e94458f6,Duncan491 DuBuque211,M,GENERAL PRACTICE,7800 FLORENCE AVE,DOWNEY,CA,902403728,33.955555,-118.134172,35,0
b020f7fe-0064-3ce2-97c1-fa3b58500ed5,62c49658-cf50-3a98-93a4-561c13d63ba8,Quinn173 Bernhard322,M,GENERAL PRACTICE,18387 US HIGHWAY 18 STE 4A,APPLE VALLEY,CA,923072214,34.5008311,-117.1858759,246,0
d277b8c3-62bb-3291-9069-9437068b1a48,e955dfb0-23d5-3175-83f7-75f300eed4c5,Rosalie939 Pfannerstill264,F,GENERAL PRACTICE,2015 S MARIPOSA ROAD,STOCKTON,CA,952057735,37.9343545,-121.2353018,111,0
ae3a0866-8598-32cb-b49d-7f91aa6acf4f,6c221db9-23e2-3e8c-b249-c59a50291a5d,Devon268 Parisian75,M,GENERAL PRACTICE,1360 E ANAHEIM ST,LONG BEACH,CA,908135515,33.782521190476196,-118.17469304761904,32,0
2e0f85ac-4365-36ae-93e4-4c5bbf264194,c40e9a90-aa30-3606-8883-e8dd6d847148,Damaris45 Schoen8,F,GENERAL PRACTICE,12113 WOODRUFF AVE,DOWNEY,CA,902415605,33.92403555092113,-118.11676502052556,69,0
599c6ee5-ea2e-31bb-9f40-5aede0c8afed,fb9b94e9-313a-3f50-81ae-6d87ce4d0b78,Rex53 Gerhold939,M,GENERAL PRACTICE,1117 EAST DEVONSHIRE,HEMET,CA,925433083,33.7511579054507,-116.96052824484359,34,0
64c9d143-6d79-35e9-a34c-7b0ab6a05279,6af38eb8-907c-3e41-b9a3-6adb5a149553,Pearline482 Farrell962,F,GENERAL PRACTICE,25500 RANCHO NIGUEL RD STE 100,LAGUNA NIGUEL,CA,926777373,33.5553875,-117.68445911663221,130,0
3f108c6b-0b9c-308c-bc9d-59cadd83e500,78fd3397-9ee2-35bb-ba52-a9245d2382c8,Alfreda3 Walsh511,F,GENERAL PRACTICE,3001 SILLECT AVENUE,BAKERSFIELD,CA,933086337,35.3849601,-119.03990575419954,4,0
52a09a10-1b08-3a48-9ca7-0f9d93b75988,e14ed0c2-fc3b-39fb-8c36-3cb44e6e6a1e,Gloria696 Nájera755,F,GENERAL PRACTICE,1835A S CENTRE CITY PKWY STE 459,SAN DIEGO,CA,921083800,33.0987864,-117.0724755,66,0
65008182-eaec-3ee5-bb0b-0c3fedca7b53,47da9e08-5463-3494-953b-4404e9b65cdb,Bobbie849 Glover433,F,GENERAL PRACTICE,50 N LA CIENEGA BLVD STE 201,BEVERLY HILLS,CA,902112227,34.062753,-118.3761385,2,0
233d0490-d266-3437-9d1a-fbb379d6ab17,9b055fbf-2676-3e70-8e43-0e94caf71c22,Maynard46 Ward668,M,GENERAL PRACTICE,3700 SOUTH ST,LAKEWOOD,CA,907121419,33.860385,-118.1250531,5,0
5fe8d56c-7da0-3cec-b0dd-926075cf159a,3aa1217b-9b83-30b9-9693-e715579fb619,Sharda101 Harvey63,F,GENERAL PRACTICE,1349 CAMINO DEL MAR,DEL MAR,CA,920142553,32.958476,-117.264597,126,0
f095abd4-befb-332e-9260-0dedb482c280,98e95dcf-b188-3620-a184-8fe703dbc82b,Randell912 Marvin195,M,GENERAL PRACTICE,1971 UNIVERSITY AVE,RIVERSIDE,CA,925075263,33.975735,-117.354227,74,0
4f9f24d3-e67c-3cf3-ad2c-b9958a9a269f,411ba439-0cc4-3499-a9e8-18a98b470641,Hosea56 Barrows492,M,GENERAL PRACTICE,1828 E CESAR E CHAVEZ AVE STE 5000,LOS ANGELES,CA,900332487,34.050394857142855,-118.21601742857143,121,0
b22af633-ac6b-34fc-ba78-6dd73c798533,15666fe3-fd9d-374d-9d11-ab5081718aab,Cory323 Willms744,M,GENERAL PRACTICE,1039 W FLORENCE AVE,LOS ANGELES,CA,900442441,33.97469745454545,-118.29249681818182,80,0
ac10b683-fa43-39a8-a0e3-d7fd14673fc0,e656f371-297d-3864-9877-a4dc37d1c3e2,Shirley182 Vandervort697,M,GENERAL PRACTICE,8283 GROVE AVE STE 201,RANCHO CUCAMONGA,CA,917303140,34.10411011111111,-117.628436,100,0
661da76e-ffcc-3b8f-9094-88996f2d61a9,c782c8ee-e7a8-3efe-a5ae-e9a2d498a526,Joaquín233 Barreto785,M,GENERAL PRACTICE,1601 YGNACIO VALLEY RD,WALNUT CREEK,CA,945983194,37.915091037295156,-122.04157736504374,2,0
546a4a35-b27b-382a-a0e7-61bf18a47a15,300e3250-c356-3aa3-80e1-603403174416,Nola814 Hoppe518,F,GENERAL PRACTICE,1430 FREEDOM BLVD.,WATSONVILLE,CA,950762780,36.927879,-121.7645954,142,0
8102e0d1-1090-3e24-8011-59703fd01a8b,bda2a753-addf-372e-bb2d-03f29fc828b9,María Cristina383 Padrón382,F,GENERAL PRACTICE,3549 NE 65TH AVE,PINOLE,CA,945641230,38.0043667,-122.2988587,356,0
2feeebd8-85f2-380d-ab20-bf0caab44955,b779f4be-b8fd-34a6-94fb-1a5121b3292f,Wm806 Bradtke547,M,GENERAL PRACTICE,3215 W IMPERIAL HWY,INGLEWOOD,CA,903032810,33.9309049,-118.3265656,68,0
cabfee28-3883-3331-9ab0-bd124b72181a,303bc4f1-e60a-33df-97c0-78b174f84d53,Berta524 Mayorga262,F,GENERAL PRACTICE,4700 INGLEWOOD BLVD,CULVER CITY,CA,902305896,33.9975652,-118.4219355,34,0
68b1f5b0-b51a-33f6-9fb6-1b7f2b671d62,864f7b26-cbea-3254-a742-b779120264db,Jaime666 Hodkiewicz467,M,GENERAL PRACTICE,600 NUT TREE RD,VACAVILLE,CA,956874686,38.36138106136888,-121.9495832763696,110,0
a512c9d1-bf76-3509-9788-049d218fbe6d,4dc1ee8f-f780-3446-9774-6e8e7cc5eb41,Concepción765 Pérez790,F,GENERAL PRACTICE,720 WOOD ST,EUREKA,CA,955014413,40.78111018367347,-124.16095257142857,2,0
1ed417b8-b8f6-36c9-9d25-dd4252cb7443,3596e67d-bb31-3db8-9a78-400c4a312868,Gil594 Schroeder447,M,GENERAL PRACTICE,4816 E 3RD ST,LOS ANGELES,CA,900221602,33.76797583673469,-118.13692436734695,20,0
581621a4-7560-3924-bb72-f2176f36e4e0,75dc2a28-c2f5-3363-a646-38b984538a23,Elias404 Kutch271,M,GENERAL PRACTICE,1414 S AZUSA AVE STE B-5,WEST COVINA,CA,917914088,34.039770605105986,-117.91278754820058,166,0
870053fc-d44c-3285-9d98-ce044f37e258,e62fbb7c-6c66-30dc-8530-b9a4587a03fa,Devona405 Hackett68,F,GENERAL PRACTICE,1900 E SLAUSON AVENUE,HUNTINGTON PARK,CA,902552725,33.989149,-118.238853,98,0
dec5673f-5e83-33de-bd49-d8fbaf1cc8c4,cf59c361-1e4f-3017-8be7-76cd50fc689f,Jeniffer557 Wolf938,F,GENERAL PRACTICE,375 LAGUNA HONDA BLVD,SAN FRANCISCO,CA,941161411,37.7494814,-122.45729651523612,4,0
17ca7ea0-c48e-3cab-8b6c-9f5c2ccf95bb,7a53df14-a365-3806-b11a-0c94beaf44c9,Xavier983 McKenzie376,M,GENERAL PRACTICE,2815 S MAIN ST STE 210,CORONA,CA,928822533,33.84701293041486,-117.57063111665686,56,0
bd46e5b2-5920-389b-87b4-9220c4a89efe,46b74b86-331b-38f8-9ef8-9207f276644a,Maria750 Koepp521,M,GENERAL PRACTICE,415 GEORGIA STREET,VALLEJO,CA,945906004,38.10103242857143,-122.25628885714286,37,0
23fae8c5-6674-30f3-83da-bd120157d730,da17a861-ece9-35f8-b88e-3d6d7b31a839,Jen355 Hintz995,F,GENERAL PRACTICE,1625 E 4TH STREET,LOS ANGELES,CA,900334201,34.04303248780487,-118.22196148780489,25,0
081009f8-5da0-31d1-9b13-ade1f36f1442,ba763ba0-7dbc-3bb5-9d7d-e1d3e7be51b0,Lorenzo669 Badillo851,M,GENERAL PRACTICE,6301 3RD ST,SAN FRANCISCO,CA,941243501,37.7206835,-122.3961402,184,0
0690c9da-1acb-371e-92f5-9e7733f25019,b04a8f9e-5782-330f-abb6-2813f18e6be1,Russel238 Larson43,M,GENERAL PRACTICE,1924 DEL PASO RD,SACRAMENTO,CA,958347714,38.6550212,-121.5050854,53,0
7a6a50e2-6eee-33b1-bbf2-0c219aec8c4b,33ce2cae-53cd-30f9-a852-c7a9133ef4be,Derek111 Erdman779,M,GENERAL PRACTICE,70077 RAMON RD,RANCHO MIRAGE,CA,922705201,33.757805,-116.4354884,2,0
